source,country,reviewId,userName,rating,review,title,date,version,voteCount
Apple App Store,GB,14251128714,Sarahh_832,1,"Years of selective songs gone to waste,i just noticed my liked playlist got deleted on its own and its not even in my deleted list:(",My liked playlist just disappeared,2026-07-01T14:35:44-07:00,9.1.60,0
Apple App Store,GB,14251049612,ladyrassilon,1,"Spotify used to feel like it wasn’t terrible, but they support genocide with their money and technology",Shame about the support for genocide,2026-07-01T14:07:12-07:00,9.1.60,0
Apple App Store,GB,14250994199,Mikks 👾,5,Amazing app I’m able to listen to any song I want and even remixes from TikTok etc.,Mcbabes,2026-07-01T13:47:52-07:00,9.1.60,0
Apple App Store,GB,14250985273,Moriah Elizabeth lover 1238,5,Its amazing,So good,2026-07-01T13:44:46-07:00,9.1.60,0
Apple App Store,GB,14250978411,Rm 82,5,"After I watched the Michael Jackson movie, I really wanted to get to know his music a bit more. And thats where Spotify came into the story! What I put for one of my artist, I obviously put MJ. And Spotify had EVERY SINGLE SONG of his. Even from when he was in The Jackson 5. I also have rehearsals for my play and it also has all the songs I need to learn on there. Spotify has really help me on my music journey and hopefully more people discover Spotify and it helps them too!! I LOVE YOU SPOTIFY!!!!!!!💖💖💖😘😘😘🫶🫶🫶🫰🫰🫰✨✨✨",Spotify is AMAZING!,2026-07-01T13:42:20-07:00,9.1.60,0
Apple App Store,GB,14250900991,Swalty 2026,5,Such good songs cause there are all of them !🤣🤣🤣🤣🤣,Spotify,2026-07-01T13:15:44-07:00,9.1.60,0
Apple App Store,GB,14250896287,motorsport student,3,"Spotify keeps over complicated simple thing example, when listening to something you want to click on the Album by clicking the Song Title or go to the Artist you click the Artist name. This is gone why it works and now has added more clicks and check what your clicking on to go where you want it’s just slower and not as easy and also Your Library why can I only pin 4 playlists like what why does it matter, it’s always so much effort to find my music my library should only have my playlists in it or what I want to be displayed this is definitely making me want to try other music players when all I want is what was on the app before just no need to fix these things",Spotify keeps messing up,2026-07-01T13:14:09-07:00,9.1.60,0
Apple App Store,GB,14250857997,Dan66_99,5,"Been using it for years, should do more free premium months for existing members and need for customising for tuning how u like u music when its connects to a device",Rating,2026-07-01T13:01:15-07:00,9.1.60,0
Apple App Store,GB,14250836361,butterfly stables,5,Great app that provides amazing Basses for my car’s music! Definitely Recommending!,Great app,2026-07-01T12:54:04-07:00,9.1.60,0
Apple App Store,GB,14250813488,Dogs4life112111111,5,This is my favourite app in the whole world i dont think i have ever properly turned it off,I live on this app,2026-07-01T12:46:36-07:00,9.1.60,0
Apple App Store,GB,14250794911,Hater456@6,5,Free as well .,Amazing,2026-07-01T12:40:36-07:00,9.1.60,0
Apple App Store,GB,14250780158,Pretty good game 9 out of 10,5,Excellent there is all my favourite songs and there’s a tiny bit too many ads coz I don’t have premium 10/10,Amazing use it everyday,2026-07-01T12:35:49-07:00,9.1.60,0
Apple App Store,GB,14250772527,neteyam4life,4,"Amazing app but to all the Spotify staff that might read this, hi, I use spotify. I’d like to say that using Spotify would be such a delightful experience without one trillion advertisements about spotify premium on one screen. kthxbye",Review speaks for itself,2026-07-01T12:33:21-07:00,9.1.60,0
Apple App Store,GB,14250767500,KnucksTM,5,Good,Peak,2026-07-01T12:31:44-07:00,9.1.60,0
Apple App Store,GB,14250717684,rt sy,5,"This app is so good to use for my daily tasks, it’s like a real good mood booster",Absolutely love the app,2026-07-01T12:15:38-07:00,9.1.60,0
Apple App Store,GB,14250649068,Ghewson,1,After trying everything to do with my iPhone 17 pro I am still losing 40-50% of battery when only using Spotify playing downloaded songs. Terrible,Battery drain,2026-07-01T11:53:52-07:00,9.1.60,0
Apple App Store,GB,14250508758,Hazza mobile,2,It’s just a brilliant app for free music,Absalute music,2026-07-01T11:10:12-07:00,9.1.60,0
Apple App Store,GB,14250307648,lucyyy🍒✨,5,I love this app it’s so good for everything you want to listen to and hardly any ads I love it and I love making playlists helped me through break ups,ABSOLUTELY AMAZING!!,2026-07-01T10:10:13-07:00,9.1.60,0
Apple App Store,GB,14250292923,babahjwkdbfbr,2,WONT LOADDDDDDDD,Meh,2026-07-01T10:06:03-07:00,9.1.60,0
Apple App Store,GB,14250271733,mane125,5,Lovely songs,Fantastic,2026-07-01T10:00:04-07:00,9.1.60,0
Apple App Store,GB,14250239853,razyanaa,4,"a bit too much ads other than that, the perfect app for music.",great,2026-07-01T09:51:05-07:00,9.1.60,0
Apple App Store,GB,14250211694,Ur_fav_blondie1,2,it’s not the best i sometimes use it but there are always ads and i can’t even choose the songs i want to listen to and i can’t get premium and without it you can barely do anything,premium,2026-07-01T09:42:56-07:00,9.1.60,0
Apple App Store,GB,14250163400,rivlopabro,3,The app permanently stopped working on my macbook so ive had to use the browser version. It is stuck permanently in the loading phase.,Permanently stopped working,2026-07-01T09:29:23-07:00,9.1.60,0
Apple App Store,GB,14250021202,Tosia!,5,Super!,Super,2026-07-01T08:50:18-07:00,9.1.60,0
Apple App Store,GB,14249987352,Omejorise,5,"An amazing music app any day, anytime. And with the fusion of AI, it resonates with your mood.",Amazing app,2026-07-01T08:41:06-07:00,9.1.60,0
Apple App Store,GB,14249972575,Tokio_Hotelfannn,5,"So good!! Has Tokio Hotel, Melanie Martinez, all my fav artists etc !!! Even podcasts???!!!! AWESOMEEE",AWESOMEEEE,2026-07-01T08:37:09-07:00,9.1.60,0
Apple App Store,GB,14249890885,a very modern slave,1,"This app has deteriorated significantly over the last year to the point where now it is virtually unusable. Slow, muddled interface and bug riddled.",Bug riddled and slow,2026-07-01T08:15:18-07:00,9.1.60,0
Apple App Store,GB,14249841872,proper JOKE,3,"good app, but 5 SINGULAR adverts? absolutely not. i can only chose about 5 songs a day to listen to otherwise i have to free listen",Spotify,2026-07-01T08:02:17-07:00,9.1.60,0
Apple App Store,GB,14249709320,_Blue_Skies_,1,Worst app I have ever had the misfortune of downloading,Too many adds ugly captialist pigs,2026-07-01T07:27:14-07:00,9.1.60,0
Apple App Store,GB,14249457339,ThePopupSlayer,1,Won’t stop asking for reviews,Stop asking me for review,2026-07-01T06:19:20-07:00,9.1.60,0
Apple App Store,GB,14249452835,gay ellboy,5,spotify is my escape from life,i love men,2026-07-01T06:18:07-07:00,9.1.60,0
Apple App Store,GB,14249426463,crueldad52,5,Really like it but unfortunately will have to cancel it as I can’t afford it,Unfortunately,2026-07-01T06:10:50-07:00,9.1.60,0
Apple App Store,GB,14249397582,Eg my gf bk ufc,5,Really good free music but someone logged into my account and listen to very inappropriate stuff,Really good apart from one thing,2026-07-01T06:02:48-07:00,9.1.60,0
Apple App Store,GB,14249230102,i mwn,3,i’m cv vut,v,2026-07-01T05:14:30-07:00,9.1.60,0
Apple App Store,GB,14249157437,thebasher111,5,top tier tunes on here big up the spots,bashing fellas,2026-07-01T04:52:35-07:00,9.1.60,0
Apple App Store,GB,14249063522,samsnothappy,1,Terrible,Worst app in the world,2026-07-01T04:23:12-07:00,9.1.60,0
Apple App Store,GB,14248890213,Gladice Musical,5,Bfjllianf,Great,2026-07-01T03:24:30-07:00,9.1.60,0
Apple App Store,GB,14248858646,ARW2013,1,Won’t load at all despite app up to date,Won’t work since latest update,2026-07-01T03:13:12-07:00,9.1.60,0
Apple App Store,GB,14248850445,Army man 84,5,Fantastic work,Mr baker,2026-07-01T03:10:14-07:00,9.1.60,0
Apple App Store,GB,14248766016,mite may,5,You are only Chanel I listens to because I like country songs,Country,2026-07-01T02:38:58-07:00,9.1.60,0
Apple App Store,GB,14248742661,Yas1295,5,I love Spotify. However I do think there should be a perk for top listeners to an artist.,Honest feedback,2026-07-01T02:30:07-07:00,9.1.60,0
Apple App Store,GB,14248718919,👩‍⚕️📈,1,I tried signing up and think it’s unfortunate you don’t take Apple Pay and inconvenient these days,Apple Pay,2026-07-01T02:20:59-07:00,9.1.60,0
Apple App Store,GB,14248557249,Caitlin_berry26,5,They have Phoebe Bridgers on here,Music,2026-07-01T01:17:50-07:00,9.1.60,0
Apple App Store,GB,14248521108,Metallica daddy,5,The best app on my phone but not as good as a cd,Good,2026-07-01T01:03:34-07:00,9.1.60,0
Apple App Store,GB,14248386667,joe catford,5,"I love Spotify cos it has loads of music and audiobooks!

yours sincerely,
Aria Gow-Zerb",Spotify,2026-07-01T00:10:03-07:00,9.1.60,0
Apple App Store,GB,14248308225,Wowswwwwwcfcf,5,Tuff,TJ1,2026-06-30T23:38:59-07:00,9.1.60,0
Apple App Store,GB,14248284769,The sigmasss 67777,5,Love all music ayyyyyyy,The sigma,2026-06-30T23:29:40-07:00,9.1.60,0
Apple App Store,GB,14248247328,Keyaraia,5,The songs I’ve found so far are so good it’s got me hooked!!,The music,2026-06-30T23:14:43-07:00,9.1.60,0
Apple App Store,GB,14248161873,nicey pie,5,nice,nice,2026-06-30T22:40:32-07:00,9.1.60,0
Apple App Store,GB,14247070658,Deacon W.S,2,I used to absolutely love this app but now I can’t even listen to some of my favourite songs in the order I want. Like I don’t mind the ads but now I can’t even queue music or even skip it. Anyone with a free subscription just won’t be able to listen to the music they like.,Not able to listen to music anymore,2026-06-30T16:08:13-07:00,9.1.60,0
Apple App Store,GB,14246993391,⋆.˚✮🎧lola!💋✮˚.⋆,5,"You can access all music in all languages,and the music that isn’t released you can find in episodes.Furthermore you can listen to podcasts and at the end of the year you get Spotify wrapped which is really fun. Not to mention the amazing deals for Spotify premium. ⭐️⭐️⭐️⭐️⭐️ 5 stars I recommend 👍🩷🕺",My favourite app,2026-06-30T15:40:09-07:00,9.1.60,0
Apple App Store,GB,14246968767,willyflow,5,Excelente,Willy,2026-06-30T15:31:09-07:00,9.1.60,0
Apple App Store,GB,14246956005,Skz hyunjin oppaaa,5,Can you make the monthly listening things better idk how but Mabey show how much you listen compared to other listeners cus like make catagories like kpop pop rap plsss thxxxx,Listening,2026-06-30T15:26:36-07:00,9.1.60,0
Apple App Store,GB,14246943028,Georgia-d,4,I put I four because I don’t have Spotify premium and it wouldn’t let me replay my song and it annoyed me so much that I deleted the app and re installed it,My review,2026-06-30T15:21:54-07:00,9.1.60,0
Apple App Store,GB,14246927590,Lewis CAPALDU,3,PLSSS,ALEX WARREN ADOPT ME,2026-06-30T15:16:19-07:00,9.1.60,0
Apple App Store,GB,14246888312,lilster67💞🥹,5,I LOVE MUSIC !!!!,best app.!!,2026-06-30T15:02:25-07:00,9.1.60,0
Apple App Store,GB,14246803581,Daniel  Wallace,5,1 star bc ther some adds that,Fa,2026-06-30T14:32:16-07:00,9.1.60,0
Apple App Store,GB,14246681029,Galaxy678,1,Choose Apple Music,Apple Music is better,2026-06-30T13:49:42-07:00,9.1.60,0
Apple App Store,GB,14246665476,bee zay,4,I am Enjoyyyying the best music here. Music is therapy for me.,I am Enjoyyyying the best music here. Music is therapy for me.,2026-06-30T13:44:20-07:00,9.1.60,0
Apple App Store,GB,14246653917,Goddards12,5,Love it I do 10/10,I love it,2026-06-30T13:40:20-07:00,9.1.60,0
Apple App Store,GB,14246522379,Nedo😎,5,It all the music you need,Nahel,2026-06-30T12:56:14-07:00,9.1.60,0
Apple App Store,GB,14246500881,NeverOutOfStyle❤️123,5,"Best way to play my music, all my favourite songs, artists, music videos and podcasts.
Recommended to all. ⭐️⭐️⭐️⭐️⭐️",Amazing Music,2026-06-30T12:49:20-07:00,9.1.60,0
Apple App Store,GB,14246479180,tttttttoooobbbbyyyy,5,Wooooooow,Wow.,2026-06-30T12:42:22-07:00,9.1.60,0
Apple App Store,GB,14246472666,Larna1111,5,The best music app ever!!!,allana,2026-06-30T12:40:20-07:00,9.1.60,0
Apple App Store,GB,14246458434,Charlie.D.A,5,"The songs are so clear, and there is such a wide range of them! All my favourite artists and bands are ripe to listen to!",Spotify is the best,2026-06-30T12:35:49-07:00,9.1.60,0
Apple App Store,GB,14246448406,Peak67peak,5,Peal,Peak,2026-06-30T12:32:39-07:00,9.1.60,0
Apple App Store,GB,14246411685,big mek ork,5,"Words Cannot describe how good this app is. Buy premium too, it’s worth every penny you spend.",Beautiful,2026-06-30T12:21:09-07:00,9.1.60,0
Apple App Store,GB,14246375185,Logan_b_b7,5,Only problem is the ads,Ads,2026-06-30T12:09:46-07:00,9.1.60,0
Apple App Store,GB,14246339617,Runic_miku27,5,I think it has great pick of songs and has a great audio and I think it’s the best music app ever !,Good,2026-06-30T11:59:00-07:00,9.1.60,0
Apple App Store,GB,14246232629,Kacie Megan,5,Best app ever i have 1000s of playlist in my premium account,Best app,2026-06-30T11:25:52-07:00,9.1.60,0
Apple App Store,GB,14246182403,prettygirl543,5,It’s fab I love it x,Why I love Spotify,2026-06-30T11:10:38-07:00,9.1.60,0
Apple App Store,GB,14246123531,gtdccvv,2,Without premium you cannot even play an album or a certain artists music as it will be directed to a completely different song.,Useless without premium,2026-06-30T10:53:21-07:00,9.1.60,0
Apple App Store,GB,14246044057,Bebbla27,5,Had Spotify for years and it’s the best  12.99 a month I spend,Perfect,2026-06-30T10:30:17-07:00,9.1.60,0
Apple App Store,GB,14246016372,KETTAMA,5,Peak sound use content for streaming big up Spotify,Kettama,2026-06-30T10:22:25-07:00,9.1.60,0
Apple App Store,GB,14245873970,slithering protector,4,There are too many adds,Adds,2026-06-30T09:42:56-07:00,9.1.60,0
Apple App Store,GB,14245755369,davco92001,2,Spotify is draining battery terribly and the phone isn’t even open!!,Battery life is atrocious,2026-06-30T09:11:16-07:00,9.1.60,0
Apple App Store,GB,14245593741,Xx Lyly xx,4,"spotify is amazing! it is my therapy, my save haven and support. the only thing i hate is that there is so many ads. but other then that, it is great, you can listen to music, watch podcasts and everything!",amazing,2026-06-30T08:28:49-07:00,9.1.60,0
Apple App Store,GB,14245344914,capybara girl 🧋,5,I don't have Spotify plus and really the only difference is the adds but only a fee,LOVE IT,2026-06-30T07:25:06-07:00,9.1.60,0
Apple App Store,GB,14245242167,maximoo🐙,5,k,*slaps wall repeatedly* arrearrrarrr,2026-06-30T06:58:54-07:00,9.1.60,0
Apple App Store,GB,14245123405,Allan23k👌,5,Saved my life make a me happy every time never disappoint,Spotify my therapy,2026-06-30T06:28:13-07:00,9.1.60,0
Apple App Store,GB,14244836233,songwriter to help!,5,Amazing,Spotify,2026-06-30T05:09:13-07:00,9.1.60,0
Apple App Store,GB,14244814028,Kels123 grace,5,It I a nice and wonderful pleace to listen to all the songs you would ever listen to,Spotify,2026-06-30T05:02:32-07:00,9.1.60,0
Apple App Store,GB,14244619799,jehxggs,5,W,W,2026-06-30T04:00:27-07:00,9.1.60,0
Apple App Store,GB,14244541233,Cyhonikoko,1,"The app used to work really well, but it has become very difficult to navigate and even to play a song. Almost everything gets stuck loading whenever I play a track or move to another section. It now feels very buggy and frustrating to use.

Because of this, my partner and I have cancelled our Duo subscription. I wouldn’t recommend it at all.","Spotify used to be fine but now it takes 40 secs to play a song, subscription cancelled",2026-06-30T03:33:33-07:00,9.1.60,0
Apple App Store,GB,14244409755,Goater88,4,"Sick of seeing ads for the same thing allow the customer(even free) to block ads they dont like, you have not interested feature, but it doesnt work. Some podcasts just dont interest me so allow me to block.",Allow blocking of things,2026-06-30T02:46:33-07:00,9.1.60,0
Apple App Store,GB,14244385147,Iamkweir,5,I love this app. Been with Spotify for over 13 years and it’s the best thing.,My favourite app,2026-06-30T02:37:32-07:00,9.1.60,0
Apple App Store,GB,14244365162,peterc701,2,The shuffle feature doesn't work. The rest is slowing turning into Ai slop that nobody asked for,Not up to scratch,2026-06-30T02:30:17-07:00,9.1.60,0
Apple App Store,GB,14244359289,Majuta14,5,Whether you are having a happy or a sad day go on Spotify and choose from the many songs playing to match how you want to feel emotionally.,Lifts your spirits,2026-06-30T02:28:08-07:00,9.1.60,0
Apple App Store,GB,14244098426,Double ditcher,5,Just starting to use with my hi fi streaming. Sounds great and superb choice of music. Learning how to set up play lists in my library is interesting and handy.,John Shields,2026-06-30T00:46:46-07:00,9.1.60,0
Apple App Store,GB,14244029640,Jim the time lord,4,Don’t change this app please it’s the only thing keeping me sane,Works well,2026-06-30T00:18:02-07:00,9.1.60,0
Apple App Store,GB,14243989509,SmaDeesh,5,Best music player ever!!!,💓,2026-06-30T00:01:02-07:00,9.1.60,0
Apple App Store,GB,14243968489,Ben Venning,3,Your adverts blow our ears out using a app with headphones that’s for music we can’t skip them so just reduce volume on your Bleedy adverts or switching app,Your volume,2026-06-29T23:52:07-07:00,9.1.60,0
Apple App Store,GB,14243919593,Mummy bear25#,5,Love the DJ feature especially when I do the ironing,Love it,2026-06-29T23:31:32-07:00,9.1.60,0
Apple App Store,GB,14243824973,Andythesailor,5,"I’ve been using Spotify since the last many years and I’m generally happy with the collection of songs, quality and now there’s videos as well. Fits my purpose perfectly",Happy listener,2026-06-29T22:51:48-07:00,9.1.60,0
Apple App Store,GB,14243634396,Henyooo,5,Great app,Great app,2026-06-29T21:34:03-07:00,9.1.60,0
Apple App Store,GB,14243444360,Arron Sharma,5,Of course it’s good,It’s Spotify,2026-06-29T20:19:36-07:00,9.1.60,0
Apple App Store,GB,14243182960,67yes67,5,67,67,2026-06-29T18:42:48-07:00,9.1.60,0
Apple App Store,GB,14243149840,Mickel48,5,SPOT ON SPOTIFY👌,Markus,2026-06-29T18:30:46-07:00,9.1.60,0
Apple App Store,GB,14242835581,Trestristestigre,5,Super buenos la canciones,Hola,2026-06-29T16:32:13-07:00,9.1.60,0
Apple App Store,GB,14242722596,PerectlyWorthless,4,Please fix asap,Before and after app update main search page does not show any finds does not work,2026-06-29T15:46:36-07:00,9.1.60,0
Apple App Store,GB,14242692285,Soptyyy,5,One of the best 5 stars but there should be no adds but still amazing and also it should be no Wi-Fi aswell,Spotify,2026-06-29T15:34:38-07:00,9.1.60,0
Apple App Store,GB,14242689397,Harvold if,4,Very good for music all my favourite songs only thing is there is way to many adds and you have to have premium to do almost anything for example only 6 skips an hour and half the time you can’t even pick your own song,Spotify,2026-06-29T15:33:32-07:00,9.1.60,0
Apple App Store,GB,14242586912,Its me daddy56665,5,I like spotfy i like listening to carl grimes whimper 🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤🤤,Ahhhhhh,2026-06-29T14:53:55-07:00,9.1.60,0
Apple App Store,GB,14242570767,Frankie loves horses,1,I would say Spotify is amazing app and so fun to use but the ads are really annoying and only being able to listen to a certain amount of songs until you can’t unless you have Spotify premium which I don’t which is really annoying,Spotify is amazing,2026-06-29T14:47:44-07:00,9.1.60,0
Apple App Store,GB,14242510023,Arminas29,1,I have to got through like 6 ads per 5 mins and plus as soon as I skip a song I can’t skip anymore which is fine but I can’t even select song out of the playlist to play!,To much,2026-06-29T14:25:13-07:00,9.1.60,0
Apple App Store,GB,14242504953,Ed Bex,1,Being charged every month and it is not easy to cancel the subscription payments to stop this,Free service,2026-06-29T14:23:26-07:00,9.1.60,0
Apple App Store,GB,14242482572,SpotShay,5,It’s really good for music if you like concerts and more,Spotify,2026-06-29T14:15:10-07:00,9.1.60,0
Apple App Store,GB,14242406128,Nopescropes,5,Peak,Peak,2026-06-29T13:47:33-07:00,9.1.60,0
Apple App Store,GB,14242391175,Slug.A G,5,Good Spotify good… just stop with the ads every two songs… please.,Peak,2026-06-29T13:42:11-07:00,9.1.60,0
Apple App Store,GB,14242309724,🛍️💅🏻🎀🇬🇧,5,I LOVEEEEE Spotify the music the podcasts everything!,A. MA. ZING.,2026-06-29T13:13:53-07:00,9.1.60,0
Apple App Store,GB,14242309004,I HATE SOPITFY,1,I HATE YOU SPOTIFY I CANDELLED MY SUBSCRIPTION SO I COULD PAY FOR MY MMOTHERS HOSPITAL FEES BUT NO AS SOON AS IT IS TIME TO PAY YOH IGNORE MY CANCELLATION AND BILL ME AND NOW SHES DEAD BECAUSE YOU TOOK MY LAST THIRTEEN POUNDS,my mother is dead,2026-06-29T13:13:39-07:00,9.1.60,0
Apple App Store,GB,14242256794,Slayseees,4,this app is so good but it could be that dads could be for everyone not just premium,THIS APP IS AMAZING,2026-06-29T12:55:55-07:00,9.1.60,0
Apple App Store,GB,14242251495,Clam is power,5,Let my feel so relaxing and clam,Amazing relaxing music,2026-06-29T12:54:09-07:00,9.1.60,0
Apple App Store,GB,14242246438,August_TheNeko,5,Spotify is literally my favourite music streaming app out of all the others. It is so good and the trials are mostly cost friendly.,"Very, very good",2026-06-29T12:52:27-07:00,9.1.60,0
Apple App Store,GB,14242235819,Schoolboy AF,5,Fa’sho better than Apple music,Decent,2026-06-29T12:48:56-07:00,9.1.60,0
Apple App Store,GB,14242114777,👩🏻🧸💋,4,It’s so good but I don’t like ads,Best thing bro,2026-06-29T12:09:46-07:00,9.1.60,0
Apple App Store,GB,14242056382,Bl14CKALON5O jonjon,5,"Every title under the sun I searched for ,graphics ,display with great applications",Five star parade,2026-06-29T11:50:31-07:00,9.1.60,0
Apple App Store,GB,14242020091,Sol-de-janero12,5,I love Spotify because I can listen to all my favourite songs and there are no adverts!!!!,Why I give it 5 stars,2026-06-29T11:38:37-07:00,9.1.60,0
Apple App Store,GB,14242013681,brighton2london,2,"Refocus on music and stop the video, the DNA and all other features that create user friction and drag.",Getting worse by the week.,2026-06-29T11:36:31-07:00,9.1.60,0
Apple App Store,GB,14241934914,Dushdhdushdgeh,5,I absolutely love it,Idk what I shall put the title as,2026-06-29T11:11:28-07:00,9.1.60,0
Apple App Store,GB,14241850827,WooBeChoo,5,"While gaming, while chilling, while having fun with friends, whatever it is it always works",Perfect,2026-06-29T10:46:09-07:00,9.1.60,0
Apple App Store,GB,14241842938,not.c1,5,so easy to use best music app!,love it,2026-06-29T10:43:44-07:00,9.1.60,0
Apple App Store,GB,14241714978,Opmang,5,AMAZING quality,Lilly,2026-06-29T10:05:26-07:00,9.1.60,0
Apple App Store,GB,14241692940,work but it’s all worth the,5,So much better than Apple Music,Amazing,2026-06-29T09:59:09-07:00,9.1.60,0
Apple App Store,GB,14241646809,Xokitttyyyy,5,Spotify is very good good morning good ebveing goodnight,Yes,2026-06-29T09:46:07-07:00,9.1.60,0
Apple App Store,GB,14241645711,❤️😎🥹☺️😉😗😝🤪😋🥰🤣😁😁,5,Love Spotify it’s AMAZING,Review,2026-06-29T09:45:48-07:00,9.1.60,0
Apple App Store,GB,14241596883,chloelakey66,2,"It’s good, but there way to many adds. I’ve just had 5 adds at once. It used to be 1. It’s getting ridiculous!",To many adds,2026-06-29T09:32:02-07:00,9.1.60,0
Apple App Store,GB,14241531089,"Yes?!,",3,You guys kinda suck because you have hideous security and your songs keep on getting replaced by AI,THIS PALCE SUCKS,2026-06-29T09:13:41-07:00,9.1.60,0
Apple App Store,GB,14241510675,Breadboi5678,5,Its good,Good,2026-06-29T09:08:05-07:00,9.1.60,0
Apple App Store,GB,14241481211,Evanthebestgamer,1,"Once the free trial runs out there is about one ad after every song and only a limited amount of skips and you can’t choose which song in a playlist to listen to,it just randomises everything.
Would give 0 stars if possible 
Somebody fix this awful app",Hate it,2026-06-29T09:00:06-07:00,9.1.60,0
Apple App Store,GB,14241417594,Kotzchleba89,5,Really good it’s literally the best but if they had to improve then let me skip how much I want without Premium PLZ X,Love,2026-06-29T08:42:45-07:00,9.1.60,0
Apple App Store,GB,14241316463,(5th no,5,I could find all my favourite songs,Amazing,2026-06-29T08:15:39-07:00,9.1.60,0
Apple App Store,GB,14241303568,Tommy LL,5,"Yo what’s up 
It’s really good, you know especially with premium I’ve got premium and it’s really really good hardly recommend getting it cause you got no ads to listen to unlimited song a and I have adhd so when I’m  pumped I can listen to chill music and calm down",Very good with premium,2026-06-29T08:12:14-07:00,9.1.60,0
Apple App Store,GB,14241293143,Katseye509,5,Really good I love this app I can do homework and listen to my favourite songs,Spotify,2026-06-29T08:09:30-07:00,9.1.60,0
Apple App Store,GB,14241243973,Jay jobe,5,Bangin app been loving it for time. Easy to use and has all the songs I been liking at the moment. 10:10 app,Jays review,2026-06-29T07:56:35-07:00,9.1.60,0
Apple App Store,GB,14241163055,M30W_W4S_H3R3,5,I LOVE SPOTIFY BLEHHHHH,Uhm tadc is nice,2026-06-29T07:35:25-07:00,9.1.60,0
Apple App Store,GB,14241133984,I/who,5,Listened to Kim Jong un and it blessed my ears,Kim jong goon,2026-06-29T07:27:50-07:00,9.1.60,0
Apple App Store,GB,14241133701,<——————————,5,Hamburger,:),2026-06-29T07:27:46-07:00,9.1.60,0
Apple App Store,GB,14241133056,Theiamiles,5,Maybe change or add so you get like a mine game if your on the app and if your on apple it. Called apilfly and android androidry,Like it,2026-06-29T07:27:36-07:00,9.1.60,0
Apple App Store,GB,14241059618,Not very happy Toca boca fan,5,I love how there is so much music to choose from and it is just my favourite app on my phone💖💖💖💖,I love it so much,2026-06-29T07:08:09-07:00,9.1.60,0
Apple App Store,GB,14240413158,crazy boi banana,5,Soo good my gf recommended (she knows ball),Yeah,2026-06-29T04:05:48-07:00,9.1.60,0
Apple App Store,GB,14240288739,The best one 321,5,I’d say the service is very good and easy to understand,My fav singer is ed Sheeran,2026-06-29T03:24:20-07:00,9.1.60,0
Apple App Store,GB,14240139098,Mayonmyway,1,"Pls fix the issue where when using shuffle, the first song I choose to listen to ends up repeating after every single next song.",Glitch,2026-06-29T02:26:41-07:00,9.1.60,0
Apple App Store,GB,14240124631,AngelaParkinson,5,Amazing podcast so much valuable info and all for free!,Adore your core physio,2026-06-29T02:20:55-07:00,9.1.60,0
Apple App Store,GB,14240113745,Laurensmusic213,4,Love it but crazyyy expensive,Good,2026-06-29T02:16:40-07:00,9.1.60,0
Apple App Store,GB,14240113381,DELETE THE GAME FROM APP STORE,1,i want evil spotify,not evil enough,2026-06-29T02:16:32-07:00,9.1.60,0
Apple App Store,GB,14240076104,Kate4448,1,You keep putting more and more things on and I keep losing where I’m going to🥺🥺🥺,Confusion,2026-06-29T02:01:26-07:00,9.1.60,0
Apple App Store,GB,14240006333,thesupermaaan,1,It does not work it is just bugging since the last two months it is exhausting to use it. Nothing loads,Bugs bugs bugs,2026-06-29T01:32:50-07:00,9.1.60,0
Apple App Store,GB,14239990944,Yrhfuhruc,5,Hi,Hi,2026-06-29T01:26:22-07:00,9.1.60,0
Apple App Store,GB,14239948168,puppypresley,2,"I’ve loved using Spotify for years, but please fix the Listening Stats bug. Since late last night, mine have completely disappeared and only show “Play some music to get started,” even though I listen every day.

I’ve checked online, and I’m clearly not the only one experiencing this, so this seems to be a widespread issue rather than something wrong with my account. I really enjoy checking my listening stats, so it’s disappointing to see them unavailable. Hopefully this bug is fixed soon, because otherwise the app works great.",Listening stats bug 😞,2026-06-29T01:08:34-07:00,9.1.60,0
Apple App Store,GB,14239788777,Whimsy222,5,I love Spotify so much! I use it every day it’s so much better than all the other apps I’ve tried!!,Best app ever…!!!!,2026-06-28T23:59:48-07:00,9.1.60,0
Apple App Store,GB,14239721396,Honey@99,5,FANTASTIC,All,2026-06-28T23:30:09-07:00,9.1.60,0
Apple App Store,GB,14238520636,Scottcc10,5,"I’ve tried most of the big name music apps, including Apple Music , deezer, Amazon music, SoundCloud etc, Spotify is BY FAR the best and most reliable music platform that you can have in your life. My Spotify app is one of my prized possessions 🫡👌🏻",The best music app there is!,2026-06-28T15:17:02-07:00,9.1.60,0
Apple App Store,GB,14238400985,Jessie_wood1,3,I find Spotify extremely easy to use because the search system is amazing the playlist and mix creation is outstanding and it doesn’t just pick songs for you it just suggests but the only downsides are you can’t download songs without premium but I have it but you have to pay for audio books and without premium the playlists you make you make them press play and you can’t control the order of the songs and you only have 6 skips per hour but it is great overall I highly recommend it WELL DONE SPOTIFY YOU WOWED ME !!!!!,It’s extremely easy to  use but there are downsides,2026-06-28T14:30:00-07:00,9.1.60,0
Apple App Store,GB,14238329512,L.aq,4,Why can I not play my own songs and plays lists in the order I want without having to pay.,I hate the pay wall,2026-06-28T14:03:06-07:00,9.1.60,0
