original_review_id,source,country,reviewId,userName,rating,review,title,date,version,discovery_score,categories,matched_terms,rating_bonus,priority_score,is_discovery_review,selected_for_gpt
5794,Apple App Store,AU,14237992401,Kyle.4226,3,Wish it would give me more range in music not just repeat the same song over and over again. Discover weekly and release radar seems to be so repetitive and starting to get boring. Even the smart shuffle just cycles the same songs,More range,2026-06-28T12:05:11-07:00,9.1.60,69,"discovery,repetition,playlist","boring,discover,discover weekly,over and over,release radar,repeat,repetitive,same song,same songs,shuffle,smart shuffle",2,71,True,False
3153,Google Play,IN,f5976aa9-e80b-42a2-8c52-c4844e88878d,Flozz Xia,5,"Spotify is the best for discovering new music. The Daily Mix, Discover Weekly, and Release Radar always put me on to new K-pop, indie, and chill tracks I end up loving.",,2026-06-28 15:10:58,,38,"discovery,playlist,artist","daily mix,discover,discover weekly,indie,new music,release radar",0,38,True,False
5433,Apple App Store,US,14247930844,Most essential 1,5,"Seriously if someone told me, I could only use one app for the rest of my life this would be it. Their Radio suggestions are incredible. The Discover weekly playlist that has custom curated for you. Every week is beautiful and the release radar playlist is major for finding new sauce for mix. Feels like every time I wish there were a certain feature, they read my mind, figure it out, and add it. (for example adding a song to multiple playlists at once) thank you for being the greatest and most essential app of all time. Take my money forever. Dang.",Most Valuavle App of All Time,2026-06-30T21:11:45-07:00,9.1.60,29,"discovery,playlist","discover,discover weekly,playlist,playlists,radio,release radar",0,29,True,False
605,Google Play,IN,2e7e2fc1-03a6-453f-b669-aeb7736e8c8a,Michelle Bassette,2,"It's gotten worse with time Podcasts- autoplay used to go through my followed list and play next un-listened to, no replays already listened to content Needs a ""remove from suggested"" option Plays the same songs over and over in most of my Spotify created playlists Would like the option to listen to a variety of genres in a Spotify made playlist I pay for a family plan but only one person can listen to audiobooks",,2026-07-01 21:00:08,9.1.60.1970,26,"discovery,repetition,playlist","genres,over and over,playlist,playlists,same songs,variety",3,29,True,False
765,Google Play,IN,f66766f2-4de4-47ad-94f3-fdcf74c22ad9,Shivam Kumar Mehta,4,"I listen to everything—from high-energy Phonk and hype bangers to chill study tracks and soulful classics. Spotify’s algorithm handles my diverse music taste perfectly. The personalized mixes and ""Recommended Stations"" always introduce me to great new music based on what I’m currently vibing with, and the UI makes it easy to jump between totally different moods. However, the amount of ads on the free tier is getting out of hand. It completely breaks the vibe when you go from a smooth, emotional.",,2026-07-01 17:22:22,,27,"discovery,recommendation,personalization","algorithm,diverse,music taste,new music,personalized,recommended,taste",1,28,True,False
6489,Apple App Store,CA,14224580467,Bohdacious,3,"While I’m a long-term fan and heavy user of the platform, persistent dissatisfaction has accompanied the experience on 3 main points.   Firstly the interface continues in a dated idea of how modern UI can be.  Second, the home page and the suggestions of what I might like have always offered me so much of what I have never and won’t ever listen to.  Lastly that singular option of a ridiculous voice and manner of the ai DJ.  It’s absurd and jarring.  
That said, other aspects of the algorithm are great.  Discover Weekly has given me so much over the years, so for now it remains the home of my countless playlists.",Should be so much better.,2026-06-25T06:18:47-07:00,9.1.58,26,"discovery,recommendation,playlist","ai dj,algorithm,discover,discover weekly,playlists",2,28,True,False
5211,Apple App Store,US,14250893355,Jhonyff777,1,I added new songs list to my playlist and the shuffle keeps repeating the same old songs over and over,Music shuffle repeats same songs over and over,2026-07-01T13:13:07-07:00,9.1.60,23,"discovery,repetition,playlist","new songs,over and over,playlist,repeating,shuffle",4,27,True,False
510,Google Play,IN,2a5b97be-0850-4331-b335-481e1a33d640,Faith Omonisi,5,"Spotify makes discovering and enjoying music effortless. The recommendations are spot-on, playlists like Discover Weekly always introduce something new, and offline downloads are perfect for travel. Podcasts add even more variety. Smooth interface, great sound quality, and it fits seamlessly into daily life. Genuinely hard to imagine music without it.",,2026-07-01 22:48:10,9.1.60.1970,25,"discovery,recommendation,playlist","discover,discover weekly,playlists,recommendations,variety",0,25,True,False
6517,Apple App Store,CA,14221741224,Dsp1269,4,Everything is great except the AI DJ. Its super annoying always plays the same songs instead of at least playing some other songs from the same artist. You could do much better!,Long time Spotify premium subsriber,2026-06-24T12:07:27-07:00,9.1.58,24,"repetition,playlist,artist","ai dj,artist,same artist,same songs",1,25,True,False
4645,Google Play,IN,466c55e6-fecc-46eb-9a89-a80977cac0f9,Cjay H,1,It really sucks right now. My music keeps pausing on its own and I can't see what song is playing. Just too many issues with new updates Edit: works a lot better since this review however the same songs on my Playlist keeps playing all the time on shuffle. I tried clearing cache but the same thing keeps happening,,2026-06-26 19:19:33,9.1.60.1970,21,"repetition,playlist,personalization","keeps playing,my music,playlist,same songs,shuffle",4,25,True,False
3194,Google Play,IN,75c57a70-2d35-4af8-a2d4-23d1abc916e1,Laavanya Ganga Tharan,5,"Spotify is enjoyable music app with a wide variety of songs, podcasts and playing. It is easy to use and helps unders discover new artist, trending songs and personalised recommendations. You can save favourite songs and listen to music anytime.",,2026-06-28 14:14:47,9.1.60.1970,23,"discovery,recommendation,artist","artist,discover,new artist,recommendations,variety",0,23,True,False
3557,Google Play,IN,068acde2-b4f1-4ab5-a905-f0f9a79602aa,Justin DellaPenna,1,Shuffle doesnt work. it plays the same songs over and over in the same order too. even on premium. canceling my subscription,,2026-06-28 02:09:38,9.1.60.1970,18,"repetition,playlist","over and over,same songs,shuffle",4,22,True,False
5864,Apple App Store,AU,14227493871,David Chukwuma,5,"I love that I can go from gospel and worship playlists in the morning, to lofi/ambient while I’m working, then random “unfitting” throwbacks at night without skipping a beat. Spotify just gets that my day isn’t one mood. The mixes + Discover Weekly keep feeding me new spiritual artists I’d never find otherwise, plus all my weird niche stuff too. It’s like having every version of me in one app.",Awesome,2026-06-25T23:32:39-07:00,9.1.58,20,"discovery,playlist,personalization,artist","artists,discover,discover weekly,mood,playlists",0,20,True,False
5991,Apple App Store,AU,14207861013,GlowBowser,4,The shuffle can just give the same songs over and over again,Shuffle 👎,2026-06-20T22:20:46-07:00,9.1.58,18,"repetition,playlist","over and over,same songs,shuffle",1,19,True,False
6225,Apple App Store,CA,14250000933,explodingstar25,4,Love the app but the shuffling feature needs to be fixed still. I feel like I always listen to the same artist in my playlists for several songs before it changes to a different artist. Just for it to do the same thing over and over again.,One thing that bothers me.,2026-07-01T08:44:47-07:00,9.1.60,18,"repetition,playlist,artist","artist,over and over,playlists,same artist",1,19,True,False
676,Google Play,IN,6196d1fc-e221-4663-8510-ab594ef2d3be,Coty Shelton,3,"The app won't let me go to the next song. keeps playing the same song on repeat, stays stuck on the loop button",,2026-07-01 19:38:39,9.1.60.1970,17,repetition,"keeps playing,repeat,same song",2,19,True,False
4564,Google Play,IN,61d8878e-15db-4784-9a82-83ac1c58b1bc,Davvo101,2,"Buggy app, requires stronger internet signal than most video streaming sites despite only streaming audio, very poor interface in terms of finding new music, repeats songs back to you on song radio. Would avoid if I wasn't already so committed. edit: thank you for offering non-personalised options for playlists, step in the right direction",,2026-06-26 20:59:04,9.1.60.1970,16,"discovery,repetition,playlist","new music,playlists,radio,repeats",3,19,True,False
548,Google Play,IN,3a7aea42-2e01-4c10-96a6-c9ec239449b5,Adam Gray,1,edit 2026 in a playlist of over 800 songs the player seems to get stuck in a loop of 50-60 songs it just repeats over and over... can you not sort this out?! .....song s played added to list until all song have been played. starting to hate listening to my playlists. 😮‍💨 and now they demanding a home address after year of use.....we have duo plan we have the same surname....if I'm have to enter an address I will be cancelling our plan and heading back to an MP3 player and physical media......,,2026-07-01 22:06:32,9.1.60.1970,15,"repetition,playlist","over and over,playlist,playlists,repeats",4,19,True,False
1837,Google Play,IN,8ce7df53-9165-473c-8aae-1521b6f04b41,Francky Aguilar,1,too difficult to discover new music. it seems shuffle mode plays the same stuff in same order,,2026-06-30 06:50:26,9.1.60.1970,15,"discovery,playlist","discover,new music,shuffle",4,19,True,False
5182,Apple App Store,US,14251120157,Meg Tamu,1,"Has a good variety of music. Issues are that they aren’t secure— recent trending songs such as Terranova get hacked. 

You can’t select what you want to listen to, you can’t skip ads (you get 2 each 1-2 songs), and want all your money.

Developers failed to pay artists so they started giving us unstoppable ads, limited selection of our music, forced shuffles, etc. Find better ways to pay artists and earn money. I couldn’t believe picking a rock song would bring me to K-POP that isn’t made by PSY. 

Not only they are using our money to poorly pay other artists, they are funding useless projects/updates having to do with the app, such as virtual DJs and AI. 

Wow… get better. I don’t recommend the app. Listen to music on the radio or save it as a MP3.",Terrible! The most accurate review ever,2026-07-01T14:32:37-07:00,9.1.60,15,"discovery,recommendation,playlist,artist","artists,radio,recommend,variety",4,19,True,False
1069,Google Play,IN,0926c0dc-691a-464a-9bd4-f3d80e226761,zhariff zikry,5,"The bestt app music ever Spotify. The absolute king of music streaming. The personalized playlists, like Discover Weekly, are spot-on, and the transition between devices is seamless. The massive library of music and podcasts keeps me entertained all day.",,2026-07-01 06:45:52,9.1.60.1970,18,"discovery,recommendation,playlist","discover,discover weekly,personalized,playlists",0,18,True,False
3822,Google Play,IN,829066b4-15d7-4baf-98a1-c12618f5cfbc,nurul ain,5,"Spotify is one of the best music apps I’ve ever used. It is very easy to find songs, playlists, and podcasts based on my mood. The sound quality is great, and I really like the personalized recommendations. It makes listening to music much more enjoyable every day.",,2026-06-27 19:17:02,,18,"discovery,recommendation,playlist,personalization","find songs,mood,personalized,playlists,recommendations",0,18,True,False
3504,Google Play,IN,85b598c8-4c15-4d96-9f70-6b94977c1bb5,Yufuk Fu,2,"playback constantly buffers mid-song, shuffle repeats the same songs, no option to save queue",,2026-06-28 04:28:56,9.1.60.1970,15,"repetition,playlist","repeats,same songs,shuffle",3,18,True,False
5788,Apple App Store,AU,14239022724,Toddler40,1,"No matter what settings you change to shuffle your songs - the algorithm with continue to play the same songs, even in the same order.",Repeating song’s Algorithm,2026-06-28T18:38:23-07:00,9.1.60,14,"recommendation,repetition,playlist","algorithm,same songs,shuffle",4,18,True,False
5865,Apple App Store,AU,14227457821,Blueberry lol,1,"I don’t know but it was never like this but I thought Spotify was great and amazing but it’s just forcing me to have premium and I can’t turn off smart shuffle and it won’t ever play the playlist I want the songs from the playlist just sits there never played all there is, is random songs playing and it’s pissing me off

I ABSOLUTELY HATE THAT I CANT USE SPOTIFY THE SAME WAY BEFORE

Playing Apple Music forever till this problem is fixed

In my opinion smart shuffle wasn’t my favourite and today the album I wanted to listen to wasn’t being able to play because smart shuffle was in the way and I absolutely hate this problem like I felt like writing this so I am

THANKS FOR RUINING MY DAY!!!!!
I’m so happy now!!!!!!!!!!!!!! JUST WOW SPOTIFY",FIX YOUR APP,2026-06-25T23:16:55-07:00,9.0.48,14,playlist,"playlist,shuffle,smart shuffle",4,18,True,False
6250,Apple App Store,CA,14247118481,Lookatmyreview rightnowbro,5,I saw his music on smart shuffle and fell in love with it thanks to smart shuffle. Spotify also has a wide variety of music for you to listen too love it so much. (I’m not a facebook mom),Malcom Todd is the goat,2026-06-30T16:25:23-07:00,9.1.60,17,"discovery,playlist","shuffle,smart shuffle,variety",0,17,True,False
4586,Google Play,IN,3d4d850e-e0c9-47b5-91ce-89e71f412fce,L Squared,4,"Ai DJ sucks, the algorithm only seems to go by what you tend to listen to instead of musical theory of any sort. Huge changes from Die Prinzen to Green Day, when I wanted to listen to Die Prinzen and similar German pop rock bands. Other than that I would reccomend the premium version if you listen to a lot of music, the regular algorithms seem to do quite well when you want to listen to a specific artist or genre.",,2026-06-26 20:30:29,9.1.60.1970,16,"discovery,recommendation,playlist,artist","ai dj,algorithm,artist,genre",1,17,True,False
4333,Google Play,IN,486b14cb-b151-4c59-97b0-55ed2d0c4daa,Mary Ellen (Crowley),2,adding random songs that not even in my playlist and I didn't do any type of shuffle to make it do so I have Spotify premium already and it's not the smart shuffle it just adds random Songs when I skip,,2026-06-27 02:42:49,9.1.60.1970,14,playlist,"playlist,shuffle,smart shuffle",3,17,True,False
713,Google Play,IN,8fa59cd2-bb43-4d70-a0b7-411fa970b8e5,Eric,1,"Spotify used to be all about the USER discovering new music/artists. Now its just an algorithm that trys to tell me what i should like. Removing ""Whats New"" in favor of a playlist that again tells me what i should want to listen to is a downgrade not an upgrade. Most your ""updates"" these days are usually just to streamline everything making it all so simple minded/thoughtless it actually makes the experience of using the app worse.",,2026-07-01 18:53:33,9.1.60.1970,13,"discovery,recommendation,playlist,artist","algorithm,artists,new music,playlist",4,17,True,False
2114,Google Play,IN,4490778f-f53a-4e54-8f3b-b836983beb12,Julia McIntyre,1,I would like a feature to disable AI music! Or at lest some sort of mark on the profile that shows who is AI. It annoys the heck out of me when the discover list has AI music on there. It's disgusting! Update: to make matters worse! There is now a bad AI DJ? And my Spotify is not working at all on the phone while I am offline? It's pitch black? What's that about? Seems like Spotify wants us to boycott them! I miss Spotify from 10 years ago.,,2026-06-29 21:06:29,9.1.60.1970,13,"discovery,playlist","ai dj,discover",4,17,True,False
2496,Google Play,IN,14f3f732-b87a-43b0-b4e8-c0f48dc9ae0d,Jesse,1,dogshit app that will play the same 10 songs on repeat over and over despite shuffling a 12+ hour playlist over 30 times. never actually truly shuffles.,,2026-06-29 10:56:31,9.1.60.1970,13,"repetition,playlist","over and over,playlist,repeat",4,17,True,False
4739,Google Play,IN,a808ab16-b340-468a-bf5a-f2eacbc0be3c,Brandon Cross,1,"With over 2k songs on my playlist, Spotify will still play the same fifty songs over and over. No matter if shuffle is activated. Please fix this.",,2026-06-26 17:01:17,9.1.60.1970,13,"repetition,playlist","over and over,playlist,shuffle",4,17,True,False
6122,Apple App Store,AU,14192687115,UXUIwhat?,1,There should be a setting to exclude the AI songs from the suggestions that are made to me or placed on my discovery mode. I want to be able to find new artists without having to review if they actually exist.,Opt out of ai songs,2026-06-17T02:00:10-07:00,9.1.56,13,"discovery,artist","artists,discovery,new artists",4,17,True,False
5404,Apple App Store,US,14248273417,litpreoid50209,5,Spotify is always up to date on new music even if it was released one minute ago it makes sure the song is there. Spotify creates playlists for you based of your past or more recent music genre/taste and it’s really convenient because if you don’t want to take time to create a playlist then Spotify already has one ready.,My Genuine Opinion On Spotify,2026-06-30T23:25:09-07:00,9.1.60,16,"discovery,playlist,personalization","genre,new music,playlist,playlists,taste",0,16,True,False
6899,Apple App Store,SG,14158797524,Abbhy26,5,"1. Spotify is an excellent music streaming platform with a vast library of songs, podcasts, and playlists.
2. Its personalized recommendations and curated playlists make discovering new music easy and enjoyable.
3. The app offers smooth playback, offline listening, and a user-friendly interface for a great listening experience.",Review,2026-06-08T08:41:05-07:00,9.1.48,16,"discovery,recommendation,playlist","new music,personalized,playlists,recommendations",0,16,True,False
2529,Google Play,IN,5c0d0030-f0ff-4dbb-9422-b4913c180790,Connor Goudie,3,"having only smart shuffle sucks. The ads breaks are very frequent and I always get 4 in a row. The limit of having only 6 skips every hour isn't a issue for me most of the time because I love all the songs in my playlist, however I can realize why others would hate this for how restricting it is. What does bother me is having only 6 songs you can choose a day is the worst thing I have ever heard of, just increase the amount of listens or decrease the limit to every hour please I beg of you.",,2026-06-29 10:02:22,,14,playlist,"playlist,shuffle,smart shuffle",2,16,True,False
914,Google Play,IN,e4a7ea40-27be-4f7d-b8c2-7f6c5b61076d,Adrian Kozlowski,2,the shuffle makes the same Playlist with the same songs,,2026-07-01 13:03:27,9.1.60.1970,13,"repetition,playlist","playlist,same songs,shuffle",3,16,True,False
1656,Google Play,IN,e871ee42-9423-49dc-a165-df5730bee45e,Anthony Bragger,2,despite having over 1 thousand songs on my playlist the same songs come on lots during shuffle. how is this possible?,,2026-06-30 13:00:24,,13,"repetition,playlist","playlist,same songs,shuffle",3,16,True,False
2190,Google Play,IN,6d2fdab7-034d-44a8-a451-8b018e0b854f,Alex N,2,The music player on my phone completely breaks whenever I listen to discover weekly. Ads pop up that block the album cover.,,2026-06-29 19:23:16,,13,"discovery,playlist","discover,discover weekly",3,16,True,False
2521,Google Play,IN,8480b725-2b23-4c81-b421-ee72a85bed6f,Kimberly 2309,1,"nice app,BUT ITS WONT LET ME LISTEN TO THE SON I WANT,i hat this weird ""smart shuffle"",and the only way to get out from it is to get a premium,I HATE IT",,2026-06-29 10:17:24,9.1.60.1970,12,playlist,"shuffle,smart shuffle",4,16,True,False
2546,Google Play,IN,455b5f60-83a3-4e36-9163-b469a1e5c00f,Amell Maynard,1,Get rid of smart shuffle,,2026-06-29 09:05:49,9.1.60.1970,12,playlist,"shuffle,smart shuffle",4,16,True,False
4698,Google Play,IN,0e521f1b-895d-417b-8a58-86e50f12ca82,Nika Bustos,1,"stop playing recommend songs. I can barely even listen to my own playlist Keeps playing songs that are not on my playlist and when I try to choose a song on my playlist it won't change just says get premium to play any song, I am not wasting money on premium",,2026-06-26 18:10:32,,12,"recommendation,repetition,playlist","keeps playing,playlist,recommend",4,16,True,False
4730,Google Play,IN,fd98b3c8-cb50-4c53-a0a6-6cf8dc5961a4,Daniel,1,smart shuffle is really not it😑,,2026-06-26 17:16:47,9.1.60.1970,12,playlist,"shuffle,smart shuffle",4,16,True,False
6190,Apple App Store,AU,14183582066,Baddydonglegs,1,And repeats.  Too expensive. Disliking a song on release radar does nothing,Doesn’t shuffle,2026-06-14T16:27:12-07:00,9.1.50,12,"repetition,playlist","release radar,repeats",4,16,True,False
6831,Apple App Store,SG,14215455178,Nevermyne,1,You pay for nothing. Smart shuffle is forever taking over your music with things that do not make any sense or even link to your music in any way. Sometimes I feel basic spotify is better (and the premium app icon sucks),Premium sucks,2026-06-22T21:48:26-07:00,9.1.58,12,playlist,"shuffle,smart shuffle",4,16,True,False
649,Google Play,IN,9aceb1aa-7591-467b-8d75-c75924b9c1e9,Yigin03,5,"The music recommendations are surprisingly accurate. I always discover songs that match my taste, and the playlists are great for different moods.",,2026-07-01 20:12:09,,15,"discovery,recommendation,playlist,personalization","discover,playlists,recommendations,taste",0,15,True,False
665,Google Play,IN,b91b1bb4-7516-4801-b235-7bd01525dac9,Lesedi Charlotte Gaobatlelwe,5,"The recommendations are surprisingly accurate, and I've discovered so many new artists through the playlist.",,2026-07-01 19:55:14,9.1.52.1394,15,"discovery,recommendation,playlist,artist","artists,new artists,playlist,recommendations",0,15,True,False
3281,Google Play,IN,1ccff7cb-354b-4838-943f-91690c6db26f,Lakshi Uthpala,5,"Spotify is simply the best music app out there. Huge song library, perfect playlists, and the sound quality is amazing. The Discover Weekly never misses. Can’t imagine my day without it!",,2026-06-28 12:15:15,9.1.60.1970,15,"discovery,playlist","discover,discover weekly,playlists",0,15,True,False
5300,Apple App Store,US,14250076773,Joe B. Paz,5,I have had Spotify premium since 2012 and will never leave. Once the algorithm and AI understand your music taste the radio and curated daily playlists are unmatched!,Best Music App,2026-07-01T09:05:20-07:00,9.1.60,15,"discovery,recommendation,playlist,personalization","algorithm,music taste,playlists,radio,taste",0,15,True,False
6832,Apple App Store,SG,14212364098,Sammie1602,5,"Bug with shuffle & autoplay functionality: After my selected song ends, the app successfully moves on to recommended tracks. However, if I open or interact with the app while a recommendation is playing, the track abruptly cuts off and replays my original song. This makes it impossible to save the new recommended songs to my playlist. Please fix this 🙏🏻","I love this app, but there's this bug",2026-06-22T03:39:21-07:00,9.1.58,15,"recommendation,playlist","playlist,recommendation,recommended,shuffle",0,15,True,False
2856,Google Play,IN,2e181d47-ccf4-4f51-90c1-923cea41213d,Debasish Majumder,4,4 star coz too many ads and I don't have the choice to play the same song again and again without talking the subscription 😭 lmao....,,2026-06-28 21:58:06,9.1.58.1567,14,repetition,"again and again,same song",1,15,True,False
5268,Apple App Store,US,14250421517,BeardedBangerz,3,"I really enjoy the playlist, it is very easy and nice to have such a wide variety of genres and each really tailored to whatever mood I’m feeling, however, the audio quality is really lacking. Compared to my Apple Music, the clarity isn’t nearly as good, as well as the volume of the songs are lower than other platforms, which I find very strange.","Good playlist, bad audio quality",2026-07-01T10:43:46-07:00,9.1.60,13,"discovery,playlist,personalization","genres,mood,playlist,variety",2,15,True,False
6066,Apple App Store,AU,14198916882,Dactc76,3,"When you have a playlist for some reason, the shuffle plays the same songs before you go through the whole playlist",Shuffle,2026-06-18T14:44:22-07:00,9.1.56,13,"repetition,playlist","playlist,same songs,shuffle",2,15,True,False
4402,Google Play,IN,2e57eefe-39bd-4a7a-87bd-da4fcb1b7330,Ren S,2,oh I hate those 3 adds what did I do to get them when I Finnish any kind of song and that smart shuffle it sucks literally deleting the good songs from queue compared to pc website Spotify this is totally eating my nerves away with all of those discomforts can't even listen normally.,,2026-06-27 00:43:51,9.1.58.1567,12,playlist,"shuffle,smart shuffle",3,15,True,False
2806,Google Play,IN,fb160562-c085-4821-bda5-177c54983456,Nick Elder,1,"this app sucks. the shuffle is terrible, it takes too long to load, and it can't reconnect to the Internet for at least 30 minutes after my phone restarts. I have 10k songs, why am I hearing the same songs on shuffle week over week?",,2026-06-28 23:21:27,,11,"repetition,playlist","same songs,shuffle",4,15,True,False
3237,Google Play,IN,93afdca3-e6e9-4759-9ec7-8fc4e75f81e9,Darren,1,algorithm gives uninteresting recommendations that don't fit my taste. feels like they just find whatever song is in the same language,,2026-06-28 13:15:14,9.1.60.1970,11,"recommendation,personalization","algorithm,recommendations,taste",4,15,True,False
4708,Google Play,IN,4ec60f49-854a-44b7-8921-a66ada9fe104,Alex Alexiev,1,"June 2026 update: how many times do I have to hide a ""Mixed"" compilation album track from my release radar before your algorithm realizes I only want full songs? Second, must of the ""Mixed"" tracks are from compilation albums and not real new releases, in most cases the songs have been out for years. as a DJ this makes my life so difficult. Spotify just keeps disappointing, I wish I could give it negative stars!",,2026-06-26 17:57:26,9.1.60.1970,11,"recommendation,playlist","algorithm,release radar",4,15,True,False
6140,Apple App Store,AU,14189073088,Kdejsjfjenajdufjjshsbd,1,"Spotify without premium feels like a constant push to buy premium. Random song selections, 6 skips an hour, unable to choose songs from your playlists at times and just chooses songs from the recommendations. It feels like a constant push to give them money for a better experience. 

I don’t recommend the app if your not willing to spend money",Limitations,2026-06-16T04:09:37-07:00,9.1.56,11,"recommendation,playlist","playlists,recommend,recommendations",4,15,True,False
2400,Google Play,IN,33b758b1-78ce-4832-a3e6-76822a6a64d9,Ain Nisriinaa,5,"Spotify is the perfect companion for music lovers. With millions of songs, podcasts, and personalized playlists, it creates the perfect atmosphere for every mood. The app makes discovering new music easy, enjoyable, and unforgettable. this app was my favourite app because I love music a lot. there's so many music that I love here.",,2026-06-29 13:39:11,9.1.60.1970,14,"discovery,recommendation,playlist,personalization","mood,new music,personalized,playlists",0,14,True,False
5702,Apple App Store,AU,14252232661,Mr.Happy dude,5,"I absolutely adore Spotify. Whether you use Premium or you don’t pay for it, as I have experienced both, it is full of every song to ever exist, pretty much. You can favourite songs, make unlimited playlists, listen to any track you like, and even make shared playlists with your friends! If you put it on Smart Shuffle, it even recommends songs for you! I will use Spotify for forever after.",Love it,2026-07-01T21:24:15-07:00,9.1.60,14,playlist,"playlists,shuffle,smart shuffle",0,14,True,False
3799,Google Play,IN,866eda46-8c83-424f-8f7a-87586186d1e0,Miranda McKinley,4,"One problem: I have a shared playlist with a friend. It's very long, over 8 hours. Recently, some songs will just disappear from the playlist without either my friend or I touching them. I'll see songs I've added to the playlist a while ago in the recommended songs at the bottom of the playlist. I'll add it back. Its happened one or twice where the same song will disappear after being added back. We both have premium if that makes a difference.",,2026-06-27 19:54:56,9.1.60.1970,13,"recommendation,repetition,playlist","playlist,recommended,same song",1,14,True,False
5358,Apple App Store,US,14249350940,Laurie The Greatest,4,"Spotify is super great and that you can listen to any song you want anytime you like. It also allows you to have fun while you’re cleaning, playing sports, or any other activity you do every day. You can also discover new songs and artist that you didn’t know about.",Spotify is great,2026-07-01T05:49:38-07:00,9.1.60,13,"discovery,artist","artist,discover,new songs",1,14,True,False
6542,Apple App Store,CA,14218617197,lovinlexie,3,"I have an old phone that doesn’t update very well so that might be a factor, but my Spotify is stuck on smart shuffle and it says I need to buy premium to turn off and put it back to normal or just on normal shuffle. My iPad is different though and it says I have to pay for things like smart shuffle, and I don’t understand why it’s doing that on my phone. I’ve checked and it doesn’t say I have to update it or anything, it just doesn’t work right for me on my phone and I don’t understand why.",Stuck on smart shuffle,2026-06-23T17:11:53-07:00,9.0.48,12,playlist,"shuffle,smart shuffle",2,14,True,False
29,Google Play,IN,5fbee473-cac3-4742-bb39-e2e9ded0b79c,Mark,2,"Poor after the last widget update. Frequent drop outs and sometimes the widget will not load at all, and I have had to create an app shortcut underneath the widget to open Spotify. DJ repeats the same songs in the same sequence. Song selection remains good, but if my daughter didn't have an account too I'd look to use another streaming service.",,2026-07-02 15:10:01,9.1.60.1970,11,repetition,"repeats,same songs",3,14,True,False
5913,Apple App Store,AU,14219798131,Spottysux,2,"Same songs just keep repeating, out of 500 songs only probably hear 200",Shuffle not really,2026-06-24T01:34:26-07:00,9.1.58,11,repetition,"repeating,same songs",3,14,True,False
6194,Apple App Store,AU,14182127800,Boogeyman3,2,"There’s two problems with Spotify: it keeps crashing and you need premium for almost everything if your on a phone. On my iPad, I keep having to reinstall it over and over again because it when I open it, it gets stuck on the loading screen and won’t let me exit the app for 5 to 7 minutes. I’ve cleared my cache and tried various other things but nothing works. I’m not sure if it’s just that my iPad is slow, the app is not supported on my iPad, or something else. The other thing is that when you’re on phone, you need premium to listen to the selected song you want to listen to and to fast forward or rewind the song! There’s a lot of ads too but I’m fine with that, though they aren’t very relevant and the same ads keep repeating. Please do better and fix your app.",Keeps crashing + need premium for everything,2026-06-14T08:19:36-07:00,9.1.50,11,repetition,"over and over,repeating",3,14,True,False
1720,Google Play,IN,4ea6ea7c-62f8-4fa5-9672-8856929487a9,Mitul Sudan,1,"worst aap in the history of music listening apps, everytime it asks for taking premium and it only plays 1-2 song back to back and then 2-3 ads, my question is what is this.? I suggest nobody should download it, use other apps that give you ads free listening..",,2026-06-30 11:14:55,9.1.60.1970,10,"recommendation,repetition","only plays,suggest",4,14,True,False
712,Google Play,IN,3ead8e87-c967-4cf2-aebd-2dfef8c73e8e,Kiwan,5,Spotify is a leading global music streaming platform that provides instant access to over 100 million tracks personalized music discovery It serves as an all in one entertainment hub for music podcasts and audiobooks people enjoying this app The app shifts its music recommendations based on the time of day matching your morning energy or latenight relaxation needs.,,2026-07-01 18:56:59,,13,"discovery,recommendation","discovery,personalized,recommendations",0,13,True,False
5024,Apple App Store,US,14252423615,Cartwrightnation,5,"Besides the..odd..decisions inside their company, Spotify is amazing! It’s super easy to find my music and discover new music",Best music app,2026-07-01T22:40:35-07:00,9.1.60,13,"discovery,personalization","discover,my music,new music",0,13,True,False
6590,Apple App Store,CA,14212599151,RP-PJ,5,"Great platform for music, podcasts and audiobooks. Easy to use, with plenty of opportunities to discover new music and artists.",Great Experience,2026-06-22T05:04:40-07:00,9.1.58,13,"discovery,artist","artists,discover,new music",0,13,True,False
6666,Apple App Store,CA,14203832116,1bug fan I dunno,5,"Ive loved Spotify so much ever since I got my new phone it has been much better than listening to a dumb radio, overall I have almost no complaints except for the recommendation system, like I like listening to the living tombstone but I never asked for freaking Japanese     Music. Anyways Spotify is great and I recommend it too anyone else. Also I’ve used about 90% of my time on it watching videos",My loving opinion lol,2026-06-19T21:14:44-07:00,9.1.58,13,"recommendation,playlist","radio,recommend,recommendation",0,13,True,False
3389,Google Play,IN,c7e97274-5251-4417-8342-a1fb7ab83078,Caitlyn Chapin,4,"too many ads, but there are a lot of songs to choose from, and you can have thousands of songs on one playlist. I do wish that when you create a new account, you can try 1-3 weeks of premium without it going to the purchase area, but other than that, it is a really good app with tons of different music styles, genres, types, artists, etc.",,2026-06-28 09:24:37,9.1.60.1970,12,"discovery,playlist,artist","artists,different music,genres,playlist",1,13,True,False
4179,Google Play,IN,2eced01d-f1ed-4587-be97-c796e2036e74,Tarang Gupta,4,smart shuffle is not working. please help,,2026-06-27 09:23:21,9.1.60.1970,12,playlist,"shuffle,smart shuffle",1,13,True,False
